id,time,y1
1,0.1,2.32397466475577
1,0.807142857142857,1.08591506900087
1,1.51428571428571,0.824218115512423
1,2.22142857142857,0.117183688607603
1,2.92857142857143,-0.271023221972212
1,3.63571428571429,-0.749194152197087
1,4.34285714285714,-1.03682831758011
1,5.05,0.840085680883724
1,5.75714285714286,0.13615275742052
1,6.46428571428571,0.0821827124545936
1,7.17142857142857,-1.10589975363658
1,7.87857142857143,-1.40207307146681
1,8.58571428571429,-0.835724993306743
1,9.29285714285714,-1.60901937849493
1,10,-1.54730602794921
2,0.1,0.183921629161449
2,0.807142857142857,-0.27642502535383
2,1.51428571428571,0.107146258002754
2,2.22142857142857,0.114269088500677
2,2.92857142857143,0.526839201536426
2,3.63571428571429,-0.0239855844444602
2,4.34285714285714,0.0638829939368247
2,5.05,1.83646179070693
2,5.75714285714286,-0.494735547572545
2,6.46428571428571,-0.937147808321057
2,7.17142857142857,-1.63916654585328
2,7.87857142857143,0.21106005921104
2,8.58571428571429,0.437006461107104
2,9.29285714285714,-0.257982185437956
2,10,-1.5462028800542
3,0.1,1.87062664005533
3,0.807142857142857,1.61194820614603
3,1.51428571428571,0.26205621882904
3,2.22142857142857,0.68679496013741
3,2.92857142857143,-0.752704217866281
3,3.63571428571429,2.07971543836294
3,4.34285714285714,0.393658213301679
3,5.05,1.42134761795275
3,5.75714285714286,0.622728029282588
3,6.46428571428571,-0.388570770787367
3,7.17142857142857,-0.747369206620609
3,7.87857142857143,-1.95630680694365
3,8.58571428571429,0.742484749268016
3,9.29285714285714,-0.241912403364506
3,10,0.266316572685284
4,0.1,-0.28952628049199
4,0.807142857142857,-1.15550596090941
4,1.51428571428571,-0.623675718929887
4,2.22142857142857,-1.98992895309856
4,2.92857142857143,-0.999416142789909
4,3.63571428571429,-1.10853504333649
4,4.34285714285714,-0.960784766896489
4,5.05,-1.23513223953825
4,5.75714285714286,0.999555957802192
4,6.46428571428571,0.763116725471002
4,7.17142857142857,1.70040968986763
4,7.87857142857143,1.37202363258313
4,8.58571428571429,1.06282615727355
4,9.29285714285714,-0.364339531940798
4,10,1.404352708688
5,0.1,-0.154212610611002
5,0.807142857142857,-1.20085206402386
5,1.51428571428571,-0.544928227669397
5,2.22142857142857,0.107476867532492
5,2.92857142857143,-1.06426915408391
5,3.63571428571429,-0.687676185032311
5,4.34285714285714,-0.827064913365134
5,5.05,-1.26813219981928
5,5.75714285714286,-0.816321129998945
5,6.46428571428571,-2.26783485660513
5,7.17142857142857,-0.928301364573174
5,7.87857142857143,-0.902305206493961
5,8.58571428571429,0.10406712138971
5,9.29285714285714,0.986249322644861
5,10,0.207055360114729
6,0.1,0.366598197893194
6,0.807142857142857,1.86227296187929
6,1.51428571428571,1.973497624528
6,2.22142857142857,1.53535087403399
6,2.92857142857143,-0.583705616915061
6,3.63571428571429,1.18367265878928
6,4.34285714285714,0.108485943547325
6,5.05,-1.98032800780605
6,5.75714285714286,-1.32146931420502
6,6.46428571428571,0.38235148844677
6,7.17142857142857,0.21247979478549
6,7.87857142857143,0.787007281042858
6,8.58571428571429,1.12565596097842
6,9.29285714285714,0.150113838555033
6,10,1.22384915129025
7,0.1,0.393194356432716
7,0.807142857142857,-0.975431963718709
7,1.51428571428571,1.16842628172244
7,2.22142857142857,1.32806225583032
7,2.92857142857143,0.887854894722487
7,3.63571428571429,0.657944241038104
7,4.34285714285714,1.19638919963757
7,5.05,1.67706749962046
7,5.75714285714286,0.260438836042416
7,6.46428571428571,1.3245818249873
7,7.17142857142857,-0.364355845453191
7,7.87857142857143,-0.236696924916528
7,8.58571428571429,0.0929896741157244
7,9.29285714285714,0.588603184181016
7,10,0.257437823636812
8,0.1,1.08783924603879
8,0.807142857142857,1.51891259605317
8,1.51428571428571,0.604652334975927
8,2.22142857142857,-0.581226550216474
8,2.92857142857143,-0.659516219096289
8,3.63571428571429,0.292932691419512
8,4.34285714285714,0.113072203033705
8,5.05,-0.0174993146860652
8,5.75714285714286,0.961357133054936
8,6.46428571428571,-0.58152645908122
8,7.17142857142857,-1.75296645879357
8,7.87857142857143,-3.24719076355797
8,8.58571428571429,-1.28696704188494
8,9.29285714285714,-0.791068543534587
8,10,0.971765691343035
9,0.1,0.521884799803754
9,0.807142857142857,-0.244595020467242
9,1.51428571428571,-1.31588897603836
9,2.22142857142857,0.00306132674394882
9,2.92857142857143,1.3015674142402
9,3.63571428571429,-0.588936507133277
9,4.34285714285714,-0.68666576945283
9,5.05,0.0439439901965954
9,5.75714285714286,0.430706266615391
9,6.46428571428571,-0.774171950189384
9,7.17142857142857,-1.1956599171477
9,7.87857142857143,-2.1143036980709
9,8.58571428571429,1.11133220691853
9,9.29285714285714,1.04829975225468
9,10,1.37904079445268
10,0.1,-1.95503617293824
10,0.807142857142857,1.37355159483862
10,1.51428571428571,1.18016403872783
10,2.22142857142857,0.308480720666928
10,2.92857142857143,-0.748788680487035
10,3.63571428571429,0.0352112241245724
10,4.34285714285714,-0.615965148282288
10,5.05,0.33882260132646
10,5.75714285714286,1.41818525795945
